ISBN,Book_Title,Book_Author,Year-Of-Publication,Edition_Count,Book_Age,Edition_Count_Category,Total_Reviews,No_of_Pages,Book_Length_Category,Popularity_Score,Book_Price,Bestseller
0688057624,The Cider House Rules,John Irving,1985,42,40,High,0,863,Long,16.8,43.150000000000006,No
3453189442,Das verbotene Lied.,Taiping Shangdi,2001,1,24,Low,0,201,Medium,0.4,10.05,No
0745321992,Regime Unchanged,Milan Rai,2003,1,22,Low,675,991,Long,405.4,67.55000000000001,Yes
9530411872,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Kent Haruf,1955,29,68,High,247,106,Short,159.79999999999998,19.3,Yes
2070426815,L'oeil de la sibylle,Dick,2003,1,22,Low,427,259,Medium,256.6,26.950000000000003,Yes
1891053426,Best of Temp Slave,Jeff Kelly,1997,1,28,Low,122,906,Long,73.60000000000001,53.3,No
0694013226,What to Expect When You Use the Potty (What to Expect Kids),Heidi Murkoff,2000,1,25,Low,225,386,Medium,135.4,37.3,Yes
4905194924,Hit List,Michael Beres,1996,17,29,Medium,36,401,Medium,28.4,24.05,Yes
3492256341,Im Interesse der Nation. Ein Coq- Rouge- Thriller.,Jan Guillou,1994,1,33,Low,47,113,Short,28.6,15.65,No
1259753791,Getting Over Jack Wagner,Gaelen Foley,1979,33,46,High,36,765,Long,34.8,44.25,Yes
0671015842,Mr. Macgregor,Alan Titchmarsh,1999,7,26,Medium,0,697,Long,2.8000000000000003,34.85,No
0812830253,Confessional,Jack Higgins,1985,10,40,Medium,0,646,Long,4.0,32.300000000000004,No
2146440374,Prime Cut,Marc Levy,1929,29,98,High,291,275,Medium,186.2,29.75,Yes
0060159081,Oscar and Lucinda,Peter Carey,1988,17,39,Medium,0,192,Short,-15.4,9.6,No
0670410489,July's People,Nadine Gordimer,1981,15,44,Medium,0,616,Long,6.0,30.8,No
5266409854,Silent Treatment,David Baldacci,1995,25,30,High,63,569,Long,47.8,34.45,Yes
0316140651,Johnny Long Legs (Matt Christopher Sports Classics),Matthew F Christopher,1988,1,37,Low,0,540,Long,0.4,27.0,No
0393040135,Love Warps the Mind a Little,John Dufresne,1997,7,28,Medium,0,925,Long,2.8000000000000003,46.25,No
0002258579,Resurrection Club,Christopher Wallace,1999,4,26,Low,516,835,Long,311.2,53.75,Yes
0373301537,Painted Sunsets (Western Lovers Ranch Rogues),Rebecca Flanders,1987,1,38,Low,234,826,Long,140.8,53.3,Yes
0439051630,Chick Challenge (Animal Ark Pets),Ben M. Baglio,1999,3,26,Low,180,890,Long,109.2,56.5,Yes
1570427690,Saving Faith,David Baldacci,1999,64,26,High,210,293,Medium,151.6,24.65,Yes
4916633935,Pequenos Altares,Iris Johansen,1956,1,69,Low,426,437,Medium,256.0,35.85,Yes
038078243X,Miss Zukas and the Raven's Dance,Jo Dereske,1996,2,29,Low,0,457,Medium,0.8,22.85,No
0517569442,Dave Barry's Greatest Hits,Dave Barry,1988,12,37,Medium,101,575,Long,65.39999999999999,40.75,No
8773006963,Dunkles Leuchten.,Douglas R. Robinson,1935,8,90,Medium,760,427,Medium,459.2,37.35,Yes
0044402449,Immortal Blood,Barbara Hambly,1988,4,39,Low,0,720,Long,-21.2,36.0,No
0440910927,The Rainmaker,John Grisham,1995,67,30,High,0,260,Medium,26.8,13.0,Yes
0741405784,A Cuisine of Leftovers,Jonathan Pearce,2000,1,25,Low,648,135,Short,389.2,22.75,Yes
354824971X,Harte Nuss.,Diane Mott Davidson,2000,1,25,Low,0,769,Long,0.4,38.45,No
4907659991,Hemlock Bay,Joseph Finder,1932,30,93,High,252,167,Short,163.2,22.35,Yes
0515116297,The Pony Wife,Beverly Bird,1995,1,30,Low,0,859,Long,0.4,42.95,No
0743421590,Salem Falls,Jodi Picoult,2001,6,26,Medium,0,641,Long,2.4000000000000004,32.050000000000004,No
0671666401,Surrender the Pink,Carrie Fisher,1990,4,35,Low,0,886,Long,1.6,44.3,No
4763923263,The Year They Burned the Books,Alison Lurie,1996,43,29,High,174,595,Long,121.6,33.75,Yes
0590451146,Behind the Lines (Point),Isabelle Holland,1997,2,28,Low,0,272,Medium,0.8,13.6,No
0553050680,Jitterbug Perfume,Tom Robbins,1984,12,41,Medium,462,566,Long,282.0,42.3,Yes
0743262174,"Cry, the Beloved Country (Oprah's Book Club)",Alan Paton,2003,1,22,Low,408,338,Medium,245.2,32.900000000000006,Yes
0679444815,Timeline,Michael Crichton,1999,64,26,High,440,718,Long,289.6,45.9,Yes
9037743333,Just a Little Bit Lost,Lauren Baratz-Logsted,1944,43,81,High,144,458,Medium,103.6,30.9,Yes
6641275208,Destiny'S Child,Christiane Collange,1929,40,96,High,102,352,Medium,77.19999999999999,23.6,Yes
3314357994,The BIBLE CODE,Keith Sharee,1973,9,52,Medium,228,524,Long,140.39999999999998,32.2,Yes
0316693286,Pop Goes the Weasel,James Patterson,1999,33,26,High,248,332,Medium,161.99999999999997,24.6,Yes
0312966091,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,1,27,Low,0,686,Long,0.4,34.300000000000004,No
0670844527,Dolores Claiborne,Stephen King,1992,50,33,High,0,593,Long,20.0,29.65,No
0394551427,Shoah,Claude Lanzmann,1985,9,40,Medium,112,498,Medium,70.8,40.900000000000006,Yes
1570426384,The Simple Truth,David Baldacci,1998,51,27,High,0,720,Long,20.4,36.0,Yes
0394930142,The Berenstain Bears and Too Much Vacation (First Time Books),Stan Berenstain,1989,1,36,Low,368,769,Long,221.2,54.45,Yes
0843952059,The Very Virile Viking,Sandra Hill,2003,2,22,Low,540,410,Medium,324.8,38.5,Yes
4911152749,Gang Ranch the Real Story,Erich Segal,1961,43,62,High,344,839,Long,223.6,53.95,Yes
0060182148,Mariette in Ecstasy,Ron Hansen,1991,6,34,Medium,0,919,Long,2.4000000000000004,45.95,No
1458167944,Ancient Shores,Barbara Taylor Bradford,1908,35,119,High,197,583,Long,132.2,41.150000000000006,Yes
0786884460,The Ice Master : The Doomed 1913 Voyage of the Karluk,Jennifer Niven,2001,1,24,Low,570,889,Long,342.4,56.45,Yes
069452526X,"Theory of Relativity, A  CD",Jacquelyn Mitchard,2001,1,24,Low,480,483,Medium,288.4,40.150000000000006,Yes
5782608677,Maximum Bob,Anne Tyler,1976,1,49,Low,120,415,Medium,72.4,28.75,Yes
0743407865,Brave New Girl,Louisa Luna,2001,2,24,Low,31,777,Long,19.4,38.85,No
0312162154,Confessions of a Failed Southern Lady,Florence King,1985,5,40,Low,970,584,Long,584.0,49.2,Yes
0375409475,Big Stone Gap,Adriana Trigiani,2000,12,27,Medium,1,828,Long,5.4,41.400000000000006,No
0151398054,Heart Conditions,Sara Lewis,1994,1,32,Low,47,827,Long,28.6,41.35,No
0451456491,Twilight of the Empire,Simon R. Green,1997,1,28,Low,0,881,Long,0.4,44.05,No
0446301809,Daughters of the Shining City,Aola Vandergriff,1982,1,43,Low,0,310,Medium,0.4,15.5,No
7786639243,Help! I'm Laughing and I Can't Get Up,Daniel Keyes,1909,9,116,Medium,0,693,Long,3.6,34.65,No
9243983537,Appointment with Il Duce,Christopher Moore,1934,46,91,High,210,412,Medium,144.4,32.6,Yes
0553109243,Die upon a Kiss,Barbara Hambly,2001,2,24,Low,306,916,Long,184.4,63.8,Yes
0671748084,Reunion (Star Trek: The Next Generation),Michael Jan Friedman,1991,8,34,Medium,0,596,Long,3.2,29.8,No
4249533648,Pale Horse Coming,Cathy West,1959,42,65,High,442,369,Medium,282.0,28.45,Yes
0830819223,So You Want to Be a Stay-At-Home Mom,Cheryl Gochnauer,1999,2,26,Low,0,756,Long,0.8,37.8,No
044022330x,Rush Limbaugh Is a Big Fat Idiot: And Other Observations,Al Franken,1996,3,29,Low,0,392,Medium,1.2000000000000002,19.6,No
3442067855,Diamanten - Dynastie. Roman.,Sidney Sheldon,1995,3,30,Low,0,383,Medium,1.2000000000000002,19.15,No
9681905849,Memorias de una geisha,Arthur Golden,1999,1,27,Low,400,484,Medium,240.4,34.2,Yes
9813171351,Prime Cut,Caiseal Mor,1989,17,37,Medium,345,384,Medium,213.8,29.200000000000003,Yes
8633132385,Vertical Burn,N. Scott Momaday,1983,13,42,Medium,111,553,Long,71.8,33.650000000000006,Yes
1570066496,Wild Sweet Promise,Stephen Hunter,1947,47,78,High,70,565,Long,60.8,32.25,Yes
1792284010,The Amethyst Heart,Nora Roberts,2006,42,19,High,32,385,Medium,36.0,21.25,Yes
7660886234,Total Control,Robin Cook,1966,2,59,Low,86,926,Long,52.4,48.3,Yes
0439569842,How Do Dinosaurs Learn to Read,Jane Yolen,2003,2,22,Low,0,941,Long,0.8,47.05,No
7848543086,Dunkles Leuchten.,Peter Albano,1987,36,38,High,216,992,Long,144.0,67.6,Yes
0425166619,Toxin,Robin Cook,1999,5,26,Low,0,362,Medium,2.0,18.1,No
0061042943,Final Appeal,Lisa Scottoline,1994,11,31,Medium,576,915,Long,349.99999999999994,61.75,Yes
4480115214,The Prometheus Deception,Raymond E. Feist,1951,39,74,High,145,313,Medium,102.6,25.65,Yes
3128705102,New York Dead,Lawrence J. Magid,1935,18,89,Medium,376,690,Long,232.8,46.5,Yes
8010043463,Richtig leben mit Geri Weibel.,Margaret Peterson Haddix,2019,22,6,High,132,718,Long,88.0,43.9,Yes
9524056510,Hot Off the Press,Larry McMurtry,1910,26,115,High,776,699,Long,476.0,50.95,Yes
4048971660,The making of Minty Malone,Marsha Canham,2014,21,11,High,66,301,Medium,48.0,19.05,Yes
7153664951,Daisy Fay and the Miracle Man,Anne Tyler,1989,40,36,High,46,307,Medium,43.6,19.35,Yes
1223396305,A Widow for One Year,Stephen King,1980,5,45,Low,0,705,Long,2.0,35.25,No
5845736845,The Greatest Discovery,Dorothy Garlock,1921,20,104,Medium,55,375,Medium,41.0,28.75,Yes
5377069533,Die Mambo Kings spielen Songs der Liebe. Roman.,Jon Hassler,2000,48,23,High,428,449,Medium,276.0,34.45,Yes
0399147926,Smoke in Mirrors,Jayne Ann Krentz,2002,6,25,Medium,48,239,Medium,31.2,11.95,No
0553212427,Sherlock Holmes: The Complete Novels and Stories (Sherlock Holmes),Arthur Conan Doyle,1986,3,39,Low,810,544,Long,487.2,47.2,Yes
7214924776,Naughty Marietta,Michael Beres,1999,17,26,Medium,405,106,Short,249.8,23.3,Yes
3229723107,Three Fates,Elena Ferrante,1964,28,61,High,0,942,Long,11.2,47.1,No
0517597985,All I Really Need to Know I Learned from Watching Star Trek,Dave Marinaccio,1994,4,31,Low,0,226,Medium,1.6,11.3,No
2423667862,Brighten the Corner Where You Are,Marjorie B. Kellogg,2010,19,13,Medium,28,805,Long,24.4,40.25,No
2196119914,Sommer Ende Zwanzig.,Michael Crichton,1957,7,68,Medium,424,617,Long,257.2,46.85,Yes
039914210X,The Cat Who Tailed a Thief,Lilian Jackson Braun,1997,3,28,Low,0,741,Long,1.2000000000000002,37.05,No
1140408703,Lucy's Treasure,Joseph Finder,1967,48,58,High,162,492,Medium,116.4,36.6,Yes
7736279373,Modern Man in Search of a Soul (Harvest Book),Robert B. Parker,1911,42,114,High,0,578,Long,16.8,28.9,No
0385317360,Brian's Winter,Gary Paulsen,1996,21,29,High,0,736,Long,8.4,36.8,No
9510236756,Minun sukuni tarina,Jari Tervo,1999,1,28,Low,228,165,Short,136.39999999999998,18.25,Yes
6214603501,Kansas Brides,Christiane Collange,1974,21,53,High,0,920,Long,-19.2,46.0,No
2209637306,Odd Thomas,Alice Walker,1914,49,111,High,203,492,Medium,141.4,38.6,Yes
6813244476,Light in Shadow,John Pascal,1912,2,113,Low,420,640,Long,252.8,44.0,Yes
0915035170,Deaf Culture Our Way,Holcomb,1995,1,30,Low,621,693,Long,373.0,52.65,Yes
3492229891,Mazel Tov in Las Vegas. Ein Hochzeitsroman.,Holly-Jane Rahlens,2000,1,25,Low,168,706,Long,101.2,41.3,Yes
2140483339,One Brick Shy,Stuart Woods,1983,18,42,Medium,160,352,Medium,103.2,33.6,Yes
0553472836,The Partner,John Grisham,1997,72,28,High,144,201,Medium,115.2,22.05,Yes
0553081314,Doomsday Book,Connie Willis,1992,11,33,Medium,600,826,Long,364.4,61.3,Yes
3816113602,Te Llamare Viernes (Fabula),Cheryl Gochnauer,1958,7,65,Medium,245,865,Long,149.8,51.25,Yes
9320953930,The Mulberry Tree,Maria Elena Morgan,1978,43,45,High,574,182,Short,361.6,23.1,Yes
4937088865,The Very Virile Viking,Dave Barry,1913,16,112,Medium,282,554,Long,175.6,39.7,Yes
3954160586,Maniac Magee,Anne Rice,1915,5,110,Low,125,407,Medium,77.0,30.35,Yes
1058688394,The White House Connection,N. Scott Momaday,2002,48,23,High,78,772,Long,66.0,42.6,Yes
038529929X,Hannibal,Thomas Harris,1999,48,26,High,366,433,Medium,238.8,33.650000000000006,Yes
0385336772,Diary of a Mad Mom-To-Be,Laura Wolf,2003,1,22,Low,0,244,Medium,0.4,12.2,No
6441408482,Essential XUL Programming,Jon Scieszka,1916,13,109,Medium,0,948,Long,5.2,47.400000000000006,No
8318630198,Heart of darkness (Broadview literary texts),Lynn Kurland,2022,23,3,High,41,898,Long,33.8,46.900000000000006,Yes
0312032978,Brighten the Corner Where You Are,Fred Chappell,1989,4,36,Low,455,259,Medium,274.6,22.950000000000003,Yes
059040654X,Mostly Magic,Ruth Chew,1982,1,43,Low,0,576,Long,0.4,28.8,No
1551669528,The Bad Witness,Laura Van Wormer,2002,3,23,Low,176,610,Long,106.8,46.5,Yes
7871632840,No Pasaran! El Videojuego,Jennifer Crusie,2019,6,6,Medium,651,141,Short,393.0,21.05,Yes
0399136150,The Sum of All Fears,Tom Clancy,1991,47,34,High,0,357,Medium,18.8,17.85,No
0785281754,The Successful Homeschool Family Handbook,Raymond S. Moore,1994,1,31,Low,336,372,Medium,202.0,34.6,Yes
044651697X,Bless the Child,Cathy Cash Spellman,1993,15,32,Medium,780,641,Long,474.0,52.05,Yes
0967224918,B-More Careful,Shannon Holmes,2001,3,24,Low,392,272,Medium,236.4,27.6,Yes
8529159349,Naughty Marietta,Kelly Link,2013,23,12,High,135,660,Long,90.2,39.0,Yes
0380766558,The Elusive Flame,Kathleen E. Woodiwiss,1998,7,27,Medium,0,925,Long,-14.0,46.25,No
1603165744,The Age of Grief,Shirlee Busbee,1920,9,105,Medium,486,517,Long,295.2,43.85,Yes
0446521582,The Honk and Holler Opening Soon,Billie Letts,1998,4,27,Low,0,825,Long,1.6,41.25,No
0399146407,The Bear and the Dragon,Tom Clancy,2000,23,25,High,370,189,Short,231.2,29.450000000000003,Yes
0373250126,Milkrun,Sarah Mlynowski,2001,10,24,Medium,736,760,Long,445.6,54.0,Yes
9497628093,The Bad Witness,Ron Hansen,1910,30,115,High,243,113,Short,157.79999999999998,11.65,Yes
0373484003,Irish Hearts,Nora Roberts,2000,13,25,Medium,273,228,Medium,168.99999999999997,25.4,Yes
4365254904,Lily White,Tom Wolfe,1920,25,103,High,253,532,Long,161.79999999999998,42.6,Yes
0060187425,My Soul to Keep,Tananarive Due,1997,4,28,Low,430,519,Long,259.6,35.95,Yes
0689855451,"Mates, Dates, and Cosmic Kisses (Mates, Dates)",Cathy Hopkins,2003,2,22,Low,0,204,Medium,0.8,10.2,No
1858283434,The Rough Guide to the Internet 1999,Angus J. Kennedy,1998,1,27,Low,0,403,Medium,0.4,20.15,No
0060161647,Sure of You,Armistead Maupin,1989,17,36,Medium,270,547,Long,168.8,45.35,Yes
2314958671,Horse Heaven,Nick Hornby,1965,30,60,High,66,644,Long,51.6,36.2,Yes
0971400415,Love Thy Sister,Maria Grazia Swan,2001,2,24,Low,687,378,Medium,413.0,38.900000000000006,Yes
076456174X,Cruise Vacations for Dummies 2001,Fran Wenograd Golden,2000,1,25,Low,522,721,Long,313.6,54.05,Yes
9672923714,Breathing Lessons,Robert Claiborne,1994,47,31,High,110,316,Medium,84.8,19.8,Yes
9381194781,The Quiet Game,Barbara Kingsolver,1936,43,89,High,623,339,Medium,391.0,30.95,Yes
2162797405,Islands in the Net,Maryanne Stahl,1903,1,122,Low,120,856,Long,72.4,50.8,Yes
052594527X,Girl With a Pearl Earring,Tracy Chevalier,1999,45,27,High,648,245,Medium,406.8,32.25,Yes
0376016760,Working With Tile,Sunset Books,1995,1,31,Low,0,400,Medium,-3.2,20.0,No
0136714897,Quotations from Women on Life,Rosalie Maggio,1997,1,28,Low,720,337,Medium,432.4,36.85,Yes
3374755873,A Son of the Circus,Christopher Pike,1912,46,113,High,198,178,Short,137.2,12.9,Yes
0451209486,Killer Hair,Ellen Byerrum,2003,3,22,Low,216,306,Medium,130.79999999999998,31.3,Yes
0843931787,Encantadora,Gail Link,1991,1,35,Low,133,668,Long,80.2,43.4,No
1589820681,The Presents of Angels,Warren J. Ludlow,2002,1,23,Low,0,836,Long,0.4,41.8,No
0679450548,I Was Amelia Earhart,Jane Mendelsohn,1996,5,29,Low,476,730,Long,287.6,50.5,Yes
0393038173,"How Late It Was, How Late",James Kelman,1994,10,31,Medium,0,727,Long,4.0,36.35,No
3442727367,Katalog von Allem. 1111 Nummern aus 31 Jahren.,Peter K. Wehrli,2000,1,25,Low,0,746,Long,0.4,37.3,No
3492215416,Champagner und Kamillentee.,Franziska Stalmann,1992,3,32,Low,145,92,Short,88.2,8.600000000000001,Yes
8190318632,"Daughter of Twin Oaks (Secret Refuge, 1)",Pam Conrad,1908,20,117,Medium,513,879,Long,315.8,61.95,Yes
0505522675,Believe (Heartspell),Victoria Alexander,1998,1,27,Low,450,524,Long,270.4,38.2,Yes
0451155815,The Would-Be Widow,Mary Jo Putney,1988,2,37,Low,0,214,Medium,0.8,10.7,No
156565269X,Super Math Tricks,Zondra Lewis Knapp,1995,1,30,Low,0,161,Short,0.4,8.05,No
2603019499,Sin Killer,Katherine Paterson,1942,2,83,Low,665,848,Long,399.8,56.400000000000006,Yes
2594094780,Recipes For Easy Living,James A. Michener,1938,13,87,Medium,0,364,Medium,5.2,18.2,No
0395245109,Even Cowgirls Get the Blues,Tom Robbins,1976,25,48,High,0,192,Short,-12.8,9.6,No
0786706953,The Mammoth Book of Heroic &amp; Outrageous Women (Mammoth Book),Gemma Alexander,1999,1,26,Low,395,575,Long,237.4,38.75,Yes
9723016124,Why the Weight? Dare To Be Great!,Vivian Vande Velde,1905,15,121,Medium,407,639,Long,250.2,49.95,Yes
0060089296,Kiss Lonely Goodbye,Lynn Emery,2003,5,22,Low,900,739,Long,542.0,56.95,Yes
5660237569,Grand Avenue,Willo Davis Roberts,1914,24,112,High,142,379,Medium,94.8,26.95,Yes
039914823X,How to Be Good,Nick Hornby,2001,13,22,Medium,355,398,Medium,218.2,33.900000000000006,Yes
4173155365,Semi-perfect,Fiona Walker,2011,33,14,High,0,657,Long,13.2,32.85,No
5131808413,Undue Influence,Anna Quindlen,1957,46,66,High,0,944,Long,12.400000000000002,47.2,No
1426539670,CCNA Exam Certification Guide (CCNA Exam 640-407),John Updike,2009,30,16,High,143,176,Short,97.8,12.8,Yes
9912302607,Thief of Time,Sue Grafton,1955,27,71,High,41,765,Long,35.4,38.25,No
0345402405,"Upsetting the Balance (Worldwar Series, Volume 3)",Harry Turtledove,1996,5,29,Low,470,926,Long,284.0,56.3,Yes
1792284010,The Amethyst Heart,Nora Roberts,2006,40,18,High,67,404,Medium,56.2,22.200000000000003,No
8478082395,Los Diez Secretos Del Amor Abundante,Adam J. Jackson,2001,1,24,Low,432,633,Long,259.6,49.650000000000006,Yes
0805011102,Bronze Mirror,Jeanne Larsen,1991,3,34,Low,0,756,Long,1.2000000000000002,37.8,No
2467107966,The Very Last Gambado (Lovejoy Mystery),Martha Grimes,1902,45,123,High,549,815,Long,347.4,58.75,Yes
0385302274,The 27-Ingredient Chili Con Carne Murders,Nancy Pickard,1993,4,32,Low,0,519,Long,1.6,25.950000000000003,No
1857938011,A-Z of Behaving Badly,Simon Nye,1996,1,29,Low,144,554,Long,86.8,39.7,Yes
0912670096,The Yellow Wallpaper (Feminist Press Reprint No. 3),Charlotte Perkins Gilman,1977,1,48,Low,322,506,Long,193.6,39.3,Yes
0060002484,Amazonia,James Rollins,2002,8,25,Medium,20,619,Long,15.2,30.950000000000003,No
344272872X,Lokalausgabe. Sonderausgabe.,Shulamit Lapid,2001,1,24,Low,0,759,Long,0.4,37.95,No
9389645821,Oscar and Lucinda,Mercedes Lackey,2023,44,2,High,79,140,Short,65.0,15.0,No
0684836173,OFF THE FACE OF THE EARTH,Aljean Harmetz,1997,1,29,Low,0,553,Long,-2.0,27.65,No
0441794297,The Sword of Sagamore,Kara Dalkey,1989,1,36,Low,0,512,Long,0.4,25.6,No
1563521024,You're Not a Kid Anymore When...,Jeff Foxworthy,1993,1,32,Low,130,402,Medium,78.4,30.1,Yes
3204079718,Symposium,Tom Robbins,2012,40,13,High,14,372,Medium,24.4,20.6,Yes
1853716154,Lucy Sullivan Is Getting Married,Marian Keyes,1996,29,29,High,186,121,Short,123.2,10.05,Yes
0770103936,Sunstrike,Michael Beres,1986,2,39,Low,0,856,Long,0.8,42.8,No
0553527568,The Blind Assassin,Margaret Atwood,2000,89,25,High,0,517,Long,35.6,25.85,Yes
3442545544,Mein deutsches Dschungelbuch.,Wladimir Kaminer,2003,2,22,Low,474,912,Long,285.2,57.6,Yes
2976783285,The Pearl (Women of Faith Fiction),Richard Laymon,1965,16,60,Medium,126,243,Medium,82.0,30.15,Yes
0741403056,Focusing the Private Eye,Jonathan Pearce,2000,1,25,Low,790,397,Medium,474.4,39.85,Yes
0415928087,A New Germany in a New Europe,Todd Herzog,2000,3,25,Low,0,101,Short,1.2000000000000002,5.050000000000001,No
0679419853,A Simple Plan,Scott Smith,1993,11,32,Medium,140,432,Medium,88.4,41.6,Yes
344242979X,Dunkles Leuchten.,David L. Lindsey,1996,1,29,Low,342,636,Long,205.6,49.8,Yes
6216976603,"Mates, Dates, and Cosmic Kisses (Mates, Dates)",Jack Heffron,1979,23,46,High,266,240,Medium,168.79999999999998,26.0,Yes
0671043811,We'll Meet Again,Mary Higgins Clark,1999,15,26,Medium,672,453,Medium,409.2,36.650000000000006,Yes
0812513401,The Voyage (Hammer Universe),David Drake,1995,1,30,Low,609,703,Long,365.8,49.15,Yes
8488730179,"Muerte de Kurt Cobain, La (Alba Joven)",Care Santos,2000,1,24,Low,0,208,Medium,-28.8,10.4,No
0060916338,House Made of Dawn (Perennial Library),N. Scott Momaday,1989,2,36,Low,18,290,Medium,11.6,16.5,No
0380731762,Feeling Good : The New Mood Therapy,David D. Burns,1999,1,26,Low,365,576,Long,219.4,38.8,Yes
0821746154,Cha Cha Cha,Jane Heller,1994,3,31,Low,665,190,Short,400.2,23.5,Yes
6600729552,The Last Promise,Louise Erdrich,1949,26,76,High,236,756,Long,152.0,45.8,Yes
0736905324,The Power of a Praying Husband,Stormie Omartian,2001,6,22,Medium,416,460,Medium,252.0,33.0,Yes
8953107776,Chasing the Dime,Peter Carey,1930,3,95,Low,36,651,Long,22.8,34.550000000000004,Yes
0380978792,The Fresco,Sheri S. Tepper,2000,7,25,Medium,553,422,Medium,334.6,35.1,Yes
0553255142,Man from the Broken Hills,Louis L'Amour,1975,9,50,Medium,420,869,Long,255.6,57.45,Yes
0689849176,Just Ella,Margaret Peterson Haddix,1999,17,26,Medium,0,200,Medium,6.800000000000001,10.0,No
1560760516,"Firstborn (Dragonlance Elven Nations, Vol 1)",Paul B. Thompson,1991,1,34,Low,525,670,Long,315.4,47.5,Yes
080411952X,The Unsung Hero,Suzanne Brockmann,2000,6,27,Medium,0,225,Medium,-3.6,11.25,No
5011198033,Avalanche Soldier,Richard Nelson Bolles,2005,25,20,High,42,647,Long,35.2,38.35,Yes
5375871107,Land of the Shadow (Appomattox Saga #04),Johanna Lindsey,1992,13,33,Medium,332,339,Medium,204.4,24.95,Yes
8820976233,Darwin's Radio,Armistead Maupin,1996,3,29,Low,480,851,Long,289.2,54.55,Yes
7291582994,An Uncertain Heart (Heartsong Presents #188),Margriet de Moor,1986,13,40,Medium,4,263,Medium,7.6,17.15,No
0446527130,Envy,Sandra Brown,2001,27,24,High,216,923,Long,140.4,62.150000000000006,Yes
3499613425,Der kleine Beziehungsberater.,Till Raether,2002,1,23,Low,704,207,Medium,422.8,26.35,Yes
0440241073,The Summons,John Grisham,2002,55,23,High,288,965,Long,194.8,66.25,Yes
0375801677,The Iron Giant,Ted Hughes,1999,2,26,Low,0,188,Short,0.8,9.4,No
